anomaly_type,競馬場,競走年月日,レース番号,detail
PAYBACK_MULTIROW,高知,20200209,7,source_rows=2
PAYBACK_MULTIROW,高知,20200531,9,source_rows=2
PAYBACK_MULTIROW,高知,20210126,7,source_rows=2
PAYBACK_MULTIROW,高知,20210202,1,source_rows=2
PAYBACK_MULTIROW,高知,20210207,6,source_rows=2
PAYBACK_MULTIROW,高知,20210307,7,source_rows=2
PAYBACK_MULTIROW,高知,20210328,10,source_rows=2
PAYBACK_MULTIROW,高知,20210508,5,source_rows=2
PAYBACK_MULTIROW,高知,20210612,8,source_rows=2
PAYBACK_MULTIROW,高知,20210821,5,source_rows=2
PAYBACK_MULTIROW,高知,20210911,7,source_rows=2
PAYBACK_MULTIROW,高知,20211114,11,source_rows=2
PAYBACK_MULTIROW,高知,20220409,1,source_rows=2
PAYBACK_MULTIROW,高知,20220820,8,source_rows=2
PAYBACK_MULTIROW,高知,20221009,1,source_rows=2
PAYBACK_MULTIROW,高知,20221113,9,source_rows=2
PAYBACK_MULTIROW,高知,20230115,6,source_rows=2
PAYBACK_MULTIROW,高知,20230326,10,source_rows=2
PAYBACK_MULTIROW,高知,20230328,8,source_rows=2
PAYBACK_MULTIROW,高知,20230416,10,source_rows=2
PAYBACK_MULTIROW,高知,20231015,12,source_rows=2
PAYBACK_MULTIROW,高知,20231028,12,source_rows=2
PAYBACK_MULTIROW,高知,20231029,8,source_rows=2
PAYBACK_MULTIROW,高知,20240204,1,source_rows=2
PAYBACK_MULTIROW,高知,20240306,2,source_rows=2
PAYBACK_MULTIROW,高知,20240319,3,source_rows=2
PAYBACK_MULTIROW,高知,20240526,10,source_rows=2
PAYBACK_MULTIROW,高知,20241124,12,source_rows=2
PAYBACK_MULTIROW,高知,20250212,2,source_rows=2
PAYBACK_MULTIROW,高知,20250302,4,source_rows=2
PAYBACK_MULTIROW,高知,20250406,9,source_rows=2
PAYBACK_MULTIROW,高知,20250615,6,source_rows=2
PAYBACK_MULTIROW,高知,20250803,8,source_rows=2
PAYBACK_MULTIROW,高知,20250913,9,source_rows=2
PAYBACK_MULTIROW,高知,20250928,10,source_rows=2
PAYBACK_MULTIROW,高知,20251011,10,source_rows=2
PAYBACK_MULTIROW,高知,20251102,1,source_rows=2
PAYBACK_MULTIROW,高知,20260404,2,source_rows=2
PAYBACK_MULTIROW,高知,20260606,10,source_rows=2
PAYBACK_MULTIROW,高知,20260613,3,source_rows=2
PAYBACK_MULTIROW,高知,20260719,3,source_rows=2
